period,MBBL,MBBL/D,Rolling_Avg_12m,year,month,quarter,dayofyear,weekofyear,is_month_start,is_month_end,lag_1,lag_2,lag_3,lag_4,rolling_mean_3,rolling_mean_6,rolling_std_3,rolling_std_6,target
2015-06-01,58520,1951,1887.6666666666667,2015,6,2,152,23,1,0,1933.0,1915.0,1928.0,1861.0,1925.3333333333333,1911.6666666666667,9.291573243175538,27.44934729034991,1919.0
2015-07-01,59481,1919,1898.5833333333333,2015,7,3,182,27,1,0,1951.0,1933.0,1915.0,1928.0,1933.0,1915.0,17.99999999999895,31.221787264658264,1890.0
2015-08-01,58605,1890,1905.9166666666667,2015,8,3,213,31,1,0,1919.0,1951.0,1933.0,1915.0,1934.3333333333333,1917.8333333333333,16.041612554020077,30.570683123971023,1873.0
2015-09-01,56188,1873,1906.25,2015,9,3,244,36,1,0,1890.0,1919.0,1951.0,1933.0,1920.0,1922.6666666666667,30.512292604784083,20.382999452147672,1889.0
2015-10-01,58546,1889,1906.0833333333333,2015,10,4,274,40,1,0,1873.0,1890.0,1919.0,1951.0,1894.0,1913.5,23.259406699225185,28.324900705908416,1863.0
2015-11-01,55892,1863,1904.5833333333333,2015,11,4,305,44,1,0,1889.0,1873.0,1890.0,1919.0,1884.0,1909.1666666666667,9.539392014167431,29.989442586787618,1869.0
2015-12-01,57944,1869,1899.4166666666667,2015,12,4,335,49,1,0,1863.0,1889.0,1873.0,1890.0,1875.0,1897.5,13.114877048602528,32.38363784381776,1808.0
2016-01-01,56043,1808,1891.5833333333333,2016,1,1,1,53,1,0,1869.0,1863.0,1889.0,1873.0,1873.6666666666667,1883.8333333333333,13.61371857110668,20.360910261238118,1753.0
2016-02-01,50840,1753,1882.5833333333333,2016,2,1,32,5,1,0,1808.0,1869.0,1863.0,1889.0,1846.6666666666667,1865.3333333333333,33.620430296670776,30.110906108354936,1791.0
2016-03-01,55529,1791,1871.1666666666667,2016,3,1,61,9,1,0,1753.0,1808.0,1869.0,1863.0,1810.0,1842.5,58.02585630561573,51.79864863101617,1674.0
2016-04-01,50218,1674,1851.0833333333333,2016,4,2,92,13,1,0,1791.0,1753.0,1808.0,1869.0,1784.0,1828.8333333333333,28.16025568065683,52.94682867430422,1697.0
2016-05-01,52605,1697,1831.4166666666667,2016,5,2,122,17,1,0,1674.0,1791.0,1753.0,1808.0,1739.3333333333333,1793.0,59.68528573554201,73.02876145738337,1683.0
2016-06-01,50491,1683,1809.0833333333333,2016,6,2,153,22,1,0,1697.0,1674.0,1791.0,1753.0,1720.6666666666667,1765.3333333333333,61.986557682559656,72.64892749838789,1655.0
2016-07-01,51297,1655,1787.0833333333333,2016,7,3,183,26,1,0,1683.0,1697.0,1674.0,1791.0,1684.6666666666667,1734.3333333333333,11.590225767141026,57.71539367158438,1611.0
2016-08-01,49947,1611,1763.8333333333333,2016,8,3,214,31,1,0,1655.0,1683.0,1697.0,1674.0,1678.3333333333333,1708.8333333333333,21.385353243126424,52.193550048506125,1594.0
2016-09-01,47835,1594,1740.5833333333333,2016,9,3,245,35,1,0,1611.0,1655.0,1683.0,1697.0,1649.6666666666667,1685.1666666666667,36.29508690350939,59.80105907645674,1671.0
2016-10-01,51798,1671,1722.4166666666667,2016,10,4,275,39,1,0,1594.0,1611.0,1655.0,1683.0,1620.0,1652.3333333333333,31.480152477393872,41.28760911781896,1669.0
2016-11-01,50082,1669,1706.25,2016,11,4,306,44,1,0,1671.0,1594.0,1611.0,1655.0,1625.3333333333333,1651.8333333333333,40.45161719058094,40.98983613855764,1564.0
2016-12-01,48489,1564,1680.8333333333333,2016,12,4,336,48,1,0,1669.0,1671.0,1594.0,1611.0,1644.6666666666667,1647.1666666666667,43.89001405027461,36.124322369641725,1593.0
2017-01-01,49398,1593,1662.9166666666667,2017,1,1,1,52,1,0,1564.0,1669.0,1671.0,1594.0,1634.6666666666667,1627.3333333333333,61.20729803980326,44.265863446517805,1655.0
2017-02-01,46338,1655,1654.75,2017,2,1,32,5,1,0,1593.0,1564.0,1669.0,1671.0,1608.6666666666667,1617.0,54.224840556089305,43.74928570844414,1674.0
2017-03-01,51897,1674,1645.0,2017,3,1,60,9,1,0,1655.0,1593.0,1564.0,1669.0,1604.0,1624.3333333333333,46.486557196677595,46.16347762751153,1688.0
2017-04-01,50631,1688,1646.1666666666667,2017,4,2,91,13,1,0,1674.0,1655.0,1593.0,1564.0,1640.6666666666667,1637.6666666666667,42.35957192103467,47.191807198557164,1670.0
2017-05-01,51761,1670,1643.9166666666667,2017,5,2,121,18,1,0,1688.0,1674.0,1655.0,1593.0,1672.3333333333333,1640.5,16.563010998405662,50.01899639136248,1693.0
2017-06-01,50785,1693,1644.75,2017,6,2,152,22,1,0,1670.0,1688.0,1674.0,1655.0,1677.3333333333333,1640.6666666666667,9.45163125250385,50.13448580234767,1695.0
2017-07-01,52558,1695,1648.0833333333333,2017,7,3,182,26,1,0,1693.0,1670.0,1688.0,1674.0,1683.6666666666667,1662.1666666666667,12.096831541081622,36.48241585566746,1759.0
2017-08-01,54524,1759,1660.4166666666667,2017,8,3,213,31,1,0,1695.0,1693.0,1670.0,1688.0,1686.0,1679.1666666666667,13.892443989448871,15.587388064262127,1767.0
2017-09-01,53024,1767,1674.8333333333333,2017,9,3,244,35,1,0,1759.0,1695.0,1693.0,1670.0,1715.6666666666667,1696.5,37.54108860080252,32.253681960348054,1861.0
2017-10-01,57706,1861,1690.6666666666667,2017,10,4,274,39,1,0,1767.0,1759.0,1695.0,1693.0,1740.3333333333333,1712.0,39.46306289852962,40.55613393802871,1903.0
2017-11-01,57083,1903,1710.1666666666667,2017,11,4,305,44,1,0,1861.0,1767.0,1759.0,1695.0,1795.6666666666667,1740.8333333333333,56.72154205708184,70.51359207036664,1868.0
2017-12-01,57910,1868,1735.5,2017,12,4,335,48,1,0,1903.0,1861.0,1767.0,1759.0,1843.6666666666667,1779.6666666666667,69.63715483370424,86.13168213071297,1886.0
2018-01-01,58477,1886,1759.9166666666667,2018,1,1,1,1,1,0,1868.0,1903.0,1861.0,1767.0,1877.3333333333333,1808.8333333333333,22.501851775649346,80.35027483877238,1874.0
2018-02-01,52485,1874,1778.1666666666667,2018,2,1,32,5,1,0,1886.0,1868.0,1903.0,1861.0,1885.6666666666667,1840.6666666666667,17.50238079043233,61.96343007505599,1915.0
2018-03-01,59379,1915,1798.25,2018,3,1,60,9,1,0,1874.0,1886.0,1868.0,1903.0,1876.0,1859.8333333333333,9.16515138990962,47.822240293261174,1951.0
2018-04-01,58543,1951,1820.1666666666667,2018,4,2,91,13,1,0,1915.0,1874.0,1886.0,1868.0,1891.6666666666667,1884.5,21.079215671682242,21.021417649621537,1980.0
2018-05-01,61368,1980,1846.0,2018,5,2,121,18,1,0,1951.0,1915.0,1874.0,1886.0,1913.3333333333333,1899.5,38.527046776690476,30.755487315272173,1947.0
2018-06-01,58412,1947,1867.1666666666667,2018,6,2,152,22,1,0,1980.0,1951.0,1915.0,1874.0,1948.6666666666667,1912.3333333333333,32.56275991578872,45.187018784896374,2010.0
2018-07-01,62298,2010,1893.4166666666667,2018,7,3,182,26,1,0,1947.0,1980.0,1951.0,1915.0,1959.3333333333333,1925.5,18.009256878985706,41.001219494058425,2087.0
2018-08-01,64709,2087,1920.75,2018,8,3,213,31,1,0,2010.0,1947.0,1980.0,1951.0,1979.0,1946.1666666666667,31.511902513176846,47.79714077920033,2120.0
2018-09-01,63595,2120,1950.1666666666667,2018,9,3,244,35,1,0,2087.0,2010.0,1947.0,1980.0,2014.6666666666667,1981.6666666666667,70.11656960614438,60.80679786559088,2174.0
2018-10-01,67379,2174,1976.25,2018,10,4,274,40,1,0,2120.0,2087.0,2010.0,1947.0,2072.3333333333335,2015.8333333333333,56.447615833915265,72.3530695041126,2166.0
2018-11-01,64991,2166,1998.1666666666667,2018,11,4,305,44,1,0,2174.0,2120.0,2087.0,2010.0,2127.0,2053.0,43.92038251199482,87.97726979169339,2214.0
2018-12-01,68625,2214,2027.0,2018,12,4,335,48,1,0,2166.0,2174.0,2120.0,2087.0,2153.3333333333335,2084.0,29.14332399252482,89.85989094140112,2189.0
2019-01-01,67852,2189,2052.25,2019,1,1,1,1,1,0,2214.0,2166.0,2174.0,2120.0,2184.6666666666665,2128.5,25.71640202931336,72.97054200155465,2081.0
2019-02-01,58268,2081,2069.5,2019,2,1,32,5,1,0,2189.0,2214.0,2166.0,2174.0,2189.6666666666665,2158.3333333333335,24.006943440039873,46.69332571864434,2181.0
2019-03-01,67625,2181,2091.6666666666665,2019,3,1,60,9,1,0,2081.0,2189.0,2214.0,2166.0,2161.3333333333335,2157.3333333333335,70.68474611493829,48.55375028427166,2204.0
2019-04-01,66129,2204,2112.75,2019,4,2,91,14,1,0,2181.0,2081.0,2189.0,2214.0,2150.3333333333335,2167.5,60.17751518078232,45.460972272937305,2190.0
2019-05-01,67895,2190,2130.25,2019,5,2,121,18,1,0,2204.0,2181.0,2081.0,2189.0,2155.3333333333335,2172.5,65.39367961304278,47.90302704423585,2222.0
2019-06-01,66667,2222,2153.1666666666665,2019,6,2,152,22,1,0,2190.0,2204.0,2181.0,2081.0,2191.6666666666665,2176.5,11.590225767140032,48.252461077138896,2253.0
2019-07-01,69853,2253,2173.4166666666665,2019,7,3,182,27,1,0,2222.0,2190.0,2204.0,2181.0,2205.3333333333335,2177.8333333333335,16.0416125540195,49.58796897098608,2264.0
2019-08-01,70185,2264,2188.1666666666665,2019,8,3,213,31,1,0,2253.0,2222.0,2190.0,2204.0,2221.6666666666665,2188.5,31.501322723550505,58.54485459885314,2286.0
2019-09-01,68581,2286,2202.0,2019,9,3,244,35,1,0,2264.0,2253.0,2222.0,2190.0,2246.3333333333335,2219.0,21.779194965224978,33.76388603228295,2346.0
2019-10-01,72737,2346,2216.333333333333,2019,10,4,274,40,1,0,2286.0,2264.0,2253.0,2222.0,2267.6666666666665,2236.5,16.80277754816984,37.16853508010601,2312.0
2019-11-01,69356,2312,2228.5,2019,11,4,305,44,1,0,2346.0,2286.0,2264.0,2253.0,2298.6666666666665,2260.1666666666665,42.44211744639147,53.81604469549808,2306.0
2019-12-01,71492,2306,2236.1666666666665,2019,12,4,335,48,1,0,2312.0,2346.0,2286.0,2264.0,2314.6666666666665,2280.5,30.088757590390653,44.1893652364602,2186.0
2020-01-01,67772,2186,2235.9166666666665,2020,1,1,1,1,1,0,2306.0,2312.0,2346.0,2286.0,2321.3333333333335,2294.5,21.571586249817056,34.10425193434589,2219.0
2020-02-01,64337,2219,2247.4166666666665,2020,2,1,32,5,1,0,2186.0,2306.0,2312.0,2346.0,2268.0,2283.3333333333335,71.0774225756672,54.98605883919994,2177.0
2020-03-01,67473,2177,2247.083333333333,2020,3,1,61,9,1,0,2219.0,2186.0,2306.0,2312.0,2237.0,2275.8333333333335,61.991934959315195,60.90128624805824,1859.0
2020-04-01,55761,1859,2218.333333333333,2020,4,2,92,14,1,0,2177.0,2219.0,2186.0,2306.0,2194.0,2257.6666666666665,22.1133443874952,72.42835540496455,1315.0
2020-05-01,40761,1315,2145.4166666666665,2020,5,2,122,18,1,0,1859.0,2177.0,2219.0,2186.0,2085.0,2176.5,196.84511677966503,166.03222578764914,1549.0
2020-06-01,46476,1549,2089.333333333333,2020,6,2,153,23,1,0,1315.0,1859.0,2177.0,2219.0,1783.6666666666667,2010.3333333333333,435.9097765975585,373.09176708507925,1724.0
2020-07-01,53458,1724,2045.25,2020,7,3,183,27,1,0,1549.0,1315.0,1859.0,2177.0,1574.3333333333333,1884.1666666666667,272.88336947006013,381.0220028642264,1818.0
2020-08-01,56354,1818,2008.0833333333333,2020,8,3,214,31,1,0,1724.0,1549.0,1315.0,1859.0,1529.3333333333333,1807.1666666666667,205.20802453445467,353.51515761939584,1850.0
2020-09-01,55493,1850,1971.75,2020,9,3,245,36,1,0,1818.0,1724.0,1549.0,1315.0,1697.0,1740.3333333333333,136.5173981586231,292.77135561162066,1830.0
2020-10-01,56740,1830,1928.75,2020,10,4,275,40,1,0,1850.0,1818.0,1724.0,1549.0,1797.3333333333333,1685.8333333333333,65.49300217071566,215.4543261730101,1862.0
2020-11-01,55861,1862,1891.25,2020,11,4,306,44,1,0,1830.0,1850.0,1818.0,1724.0,1832.6666666666667,1681.0,16.165807537310624,211.07344693257636,1812.0
2020-12-01,56181,1812,1850.0833333333333,2020,12,4,336,49,1,0,1862.0,1830.0,1850.0,1818.0,1847.3333333333333,1772.1666666666667,16.165807537310624,119.74709460636677,1754.0
2021-01-01,54368,1754,1814.0833333333333,2021,1,1,1,53,1,0,1812.0,1862.0,1830.0,1850.0,1834.6666666666667,1816.0,25.324559884297496,48.891717089908724,1550.0
2021-02-01,43391,1550,1758.3333333333333,2021,2,1,32,5,1,0,1754.0,1812.0,1862.0,1830.0,1809.3333333333333,1821.0,54.049360156558436,37.89986807364498,1708.0
2021-03-01,52937,1708,1719.25,2021,3,1,60,9,1,0,1550.0,1754.0,1812.0,1862.0,1705.3333333333333,1776.3333333333333,137.61298388354695,117.16939304556534,1708.0
2021-04-01,51254,1708,1706.6666666666667,2021,4,2,91,13,1,0,1708.0,1550.0,1754.0,1812.0,1670.6666666666667,1752.6666666666667,107.00155762106151,113.60046948259539,1719.0
2021-05-01,53299,1719,1740.3333333333333,2021,5,2,121,17,1,0,1708.0,1708.0,1550.0,1754.0,1655.3333333333333,1732.3333333333333,91.22134253196099,107.75837167787017,1715.0
2021-06-01,51456,1715,1754.1666666666667,2021,6,2,152,22,1,0,1719.0,1708.0,1708.0,1550.0,1711.6666666666667,1708.5,6.350852961087999,87.19575677749039,1644.0
2021-07-01,50978,1644,1747.5,2021,7,3,182,26,1,0,1715.0,1719.0,1708.0,1708.0,1714.0,1692.3333333333333,5.567764362832416,71.8015784413259,1672.0
2021-08-01,51818,1672,1735.3333333333333,2021,8,3,213,30,1,0,1644.0,1715.0,1719.0,1708.0,1692.6666666666667,1674.0,42.193996413392306,66.77424653262023,1702.0
2021-09-01,51060,1702,1723.0,2021,9,3,244,35,1,0,1672.0,1644.0,1715.0,1719.0,1677.0,1694.3333333333333,35.763109484495764,29.80380288932751,1693.0
2021-10-01,52498,1693,1711.5833333333333,2021,10,4,274,39,1,0,1702.0,1672.0,1644.0,1715.0,1672.6666666666667,1693.3333333333333,29.005746557076627,29.350752403743975,1730.0
2021-11-01,51887,1730,1700.5833333333333,2021,11,4,305,44,1,0,1693.0,1702.0,1672.0,1644.0,1689.0,1690.8333333333333,15.39480431834155,28.477476479945917,1732.0
2021-12-01,53707,1732,1693.9166666666667,2021,12,4,335,48,1,0,1730.0,1693.0,1702.0,1672.0,1708.3333333333333,1692.6666666666667,19.295940851209153,30.904152903224528,1648.0
2022-01-01,51077,1648,1685.0833333333333,2022,1,1,1,52,1,0,1732.0,1730.0,1693.0,1702.0,1718.3333333333333,1695.5,21.96208854670619,33.98676212879398,1623.0
2022-02-01,45452,1623,1691.1666666666667,2022,2,1,32,5,1,0,1648.0,1732.0,1730.0,1693.0,1703.3333333333333,1696.1666666666667,47.93050524805014,32.79278375902074,1736.0
2022-03-01,53801,1736,1693.5,2022,3,1,60,9,1,0,1623.0,1648.0,1732.0,1730.0,1667.6666666666667,1688.0,57.099328659217726,44.14974518611854,1522.0
2022-04-01,45661,1522,1678.0,2022,4,2,91,13,1,0,1736.0,1623.0,1648.0,1732.0,1669.0,1693.6666666666667,59.35486500700707,48.29354684288458,1664.0
2022-05-01,51596,1664,1673.4166666666667,2022,5,2,121,17,1,0,1522.0,1736.0,1623.0,1648.0,1627.0,1665.1666666666667,107.05606008068872,85.15495679445658,1706.0
2022-06-01,51186,1706,1672.6666666666667,2022,6,2,152,22,1,0,1664.0,1522.0,1736.0,1623.0,1640.6666666666667,1654.1666666666667,108.89138319138648,79.1565958506663,1664.0
2022-07-01,51585,1664,1674.3333333333333,2022,7,3,182,26,1,0,1706.0,1664.0,1522.0,1736.0,1630.6666666666667,1649.8333333333333,96.42268059607846,74.62550949015828,1674.0
2022-08-01,51897,1674,1674.5,2022,8,3,213,31,1,0,1664.0,1706.0,1664.0,1522.0,1678.0,1652.5,24.248711305964846,74.83247957938482,1704.0
2022-09-01,51112,1704,1674.6666666666667,2022,9,3,244,35,1,0,1674.0,1664.0,1706.0,1664.0,1681.3333333333333,1661.0,21.93931022920639,73.69938941401807,1723.0
2022-10-01,53421,1723,1677.1666666666667,2022,10,4,274,39,1,0,1704.0,1674.0,1664.0,1706.0,1680.6666666666667,1655.6666666666667,20.816659994661908,68.13418133848623,1717.0
2022-11-01,51522,1717,1676.0833333333333,2022,11,4,305,44,1,0,1723.0,1704.0,1674.0,1664.0,1700.3333333333333,1689.1666666666667,24.704925284917536,25.079207855629026,1559.0
2022-12-01,48316,1559,1661.6666666666667,2022,12,4,335,48,1,0,1717.0,1723.0,1704.0,1674.0,1714.6666666666667,1698.0,9.712534856223638,23.740261161141614,1680.0
2023-01-01,52077,1680,1664.3333333333333,2023,1,1,1,52,1,0,1559.0,1717.0,1723.0,1704.0,1666.3333333333333,1673.5,93.0017920974287,60.784043958913486,1765.0
2023-02-01,49423,1765,1676.1666666666667,2023,2,1,32,5,1,0,1680.0,1559.0,1717.0,1723.0,1652.0,1676.1666666666667,82.63776376451638,60.63469853694172,1761.0
2023-03-01,54587,1761,1678.25,2023,3,1,60,9,1,0,1765.0,1680.0,1559.0,1717.0,1668.0,1691.3333333333333,103.52294431670698,70.55399823302619,1768.0
2023-04-01,53027,1768,1698.75,2023,4,2,91,13,1,0,1761.0,1765.0,1680.0,1559.0,1735.3333333333333,1700.8333333333333,47.96179034745627,76.21132899160007,1789.0
2023-05-01,55464,1789,1709.1666666666667,2023,5,2,121,18,1,0,1768.0,1761.0,1765.0,1680.0,1764.6666666666667,1708.3333333333333,3.5118845842869386,80.89911412781929,1811.0
2023-06-01,54327,1811,1717.9166666666667,2023,6,2,152,22,1,0,1789.0,1768.0,1761.0,1765.0,1772.6666666666667,1720.3333333333333,14.571661996263547,87.51152305077302,1810.0
2023-07-01,56101,1810,1730.0833333333333,2023,7,3,182,26,1,0,1811.0,1789.0,1768.0,1761.0,1789.3333333333333,1762.3333333333333,21.501937897160616,44.49569267542805,1846.0
2023-08-01,57215,1846,1744.4166666666667,2023,8,3,213,31,1,0,1810.0,1811.0,1789.0,1768.0,1803.3333333333333,1784.0,12.423096769056961,22.698017534568187,1913.0
2023-09-01,57399,1913,1761.8333333333333,2023,9,3,244,35,1,0,1846.0,1810.0,1811.0,1789.0,1822.3333333333333,1797.5,20.502032419576253,31.513489175266237,1883.0
2023-10-01,58385,1883,1775.1666666666667,2023,10,4,274,39,1,0,1913.0,1846.0,1810.0,1811.0,1856.3333333333333,1822.8333333333333,52.271725945613845,51.23052475493876,1912.0
2023-11-01,57364,1912,1791.4166666666667,2023,11,4,305,44,1,0,1883.0,1913.0,1846.0,1810.0,1880.6666666666667,1842.0,33.560889936552066,48.02499349296996,1903.0
2023-12-01,59003,1903,1820.0833333333333,2023,12,4,335,48,1,0,1912.0,1883.0,1913.0,1846.0,1902.6666666666667,1862.5,17.03917055884351,47.120059422711854,1669.0
2024-01-01,51752,1669,1819.1666666666667,2024,1,1,1,1,1,0,1903.0,1912.0,1883.0,1913.0,1899.3333333333333,1877.8333333333333,14.843629385475785,41.66253312829919,1871.0
2024-02-01,54258,1871,1828.0,2024,2,1,32,5,1,0,1669.0,1903.0,1912.0,1883.0,1828.0,1854.3333333333333,137.7715500384605,94.20757223634698,1838.0
2024-03-01,56981,1838,1834.4166666666667,2024,3,1,61,9,1,0,1871.0,1669.0,1903.0,1912.0,1814.3333333333333,1858.5,126.87526683058982,94.31807886084133,1871.0
2024-04-01,56131,1871,1843.0,2024,4,2,92,14,1,0,1838.0,1871.0,1669.0,1903.0,1792.6666666666667,1846.0,108.36204747665741,90.5450164282929,1815.0
2024-05-01,56275,1815,1845.1666666666667,2024,5,2,122,18,1,0,1871.0,1838.0,1871.0,1669.0,1860.0,1844.0,19.052558883258033,89.69280907631236,1795.0
2024-06-01,53835,1795,1843.8333333333333,2024,6,2,153,22,1,0,1815.0,1871.0,1838.0,1871.0,1841.3333333333333,1827.8333333333333,28.14841617806136,83.51387110334676,1780.0
2024-07-01,55185,1780,1841.3333333333333,2024,7,3,183,27,1,0,1795.0,1815.0,1871.0,1838.0,1827.0,1809.8333333333333,39.395431207184586,75.30847672517572,1794.0
2024-08-01,55616,1794,1837.0,2024,8,3,214,31,1,0,1780.0,1795.0,1815.0,1871.0,1796.6666666666667,1828.3333333333333,17.559422921421636,38.36491452703131,1824.0
2024-09-01,54731,1824,1829.5833333333333,2024,9,3,245,35,1,0,1794.0,1780.0,1795.0,1815.0,1789.6666666666667,1815.5,8.386497083606972,33.851144736916844,1823.0
2024-10-01,56501,1823,1824.5833333333333,2024,10,4,275,40,1,0,1824.0,1794.0,1780.0,1795.0,1799.3333333333333,1813.1666666666667,22.479620400116858,32.443283845294545,1865.0
2024-11-01,55961,1865,1820.6666666666667,2024,11,4,306,44,1,0,1823.0,1824.0,1794.0,1780.0,1813.6666666666667,1805.1666666666667,17.03917055884325,18.060084901968544,1837.0
2024-12-01,56933,1837,1815.1666666666667,2024,12,4,336,48,1,0,1865.0,1823.0,1824.0,1794.0,1837.3333333333333,1813.5,23.96525262402529,30.651264247983093,1804.0
2025-01-01,55912,1804,1826.4166666666667,2025,1,1,1,1,1,0,1837.0,1865.0,1823.0,1824.0,1841.6666666666667,1820.5,21.38535324312769,30.375977350526863,1753.0
2025-02-01,49095,1753,1816.5833333333333,2025,2,1,32,5,1,0,1804.0,1837.0,1865.0,1823.0,1835.3333333333333,1824.5,30.534133905079887,25.097808669279082,1825.0
2025-03-01,56570,1825,1815.5,2025,3,1,60,9,1,0,1753.0,1804.0,1837.0,1865.0,1798.0,1817.6666666666667,42.32020793899782,37.55351736743677,1820.0
2025-04-01,54598,1820,1811.25,2025,4,2,91,14,1,0,1825.0,1753.0,1804.0,1837.0,1794.0,1817.8333333333333,37.02701716314743,37.58944887420373,1778.0
2025-05-01,55105,1778,1808.1666666666667,2025,5,2,121,18,1,0,1820.0,1825.0,1753.0,1804.0,1799.3333333333333,1817.3333333333333,40.203648258999436,37.52687925562655,1804.0
